timestamp,desired_replicas,available_replicas,ready_replicas
2025-05-13 17:17:32,4,2,2
2025-05-13 17:17:37,4,2,2
2025-05-13 17:17:42,5,2,2
2025-05-13 17:17:47,5,2,2
2025-05-13 17:17:52,5,2,2
2025-05-13 17:17:57,5,2,2
2025-05-13 17:18:02,5,2,2
2025-05-13 17:18:07,5,2,2
2025-05-13 17:18:12,5,2,2
2025-05-13 17:18:17,5,2,2
2025-05-13 17:18:23,5,2,2
2025-05-13 17:18:28,5,2,2
2025-05-13 17:18:33,5,2,2
2025-05-13 17:18:38,5,2,2
2025-05-13 17:18:43,5,2,2
2025-05-13 17:18:48,5,2,2
2025-05-13 17:18:53,5,2,2
2025-05-13 17:18:58,5,2,2
2025-05-13 17:19:03,5,2,2
2025-05-13 17:19:08,5,2,2
2025-05-13 17:19:13,5,2,2
2025-05-13 17:19:18,5,2,2
2025-05-13 17:19:23,5,2,2
2025-05-13 17:19:28,5,2,2
2025-05-13 17:19:33,5,2,2
2025-05-13 17:19:38,5,2,2
2025-05-13 17:19:43,5,2,2
2025-05-13 17:19:48,5,2,2
2025-05-13 17:19:53,5,2,2
2025-05-13 17:19:58,5,2,2
2025-05-13 17:20:03,5,2,2
2025-05-13 17:20:08,5,2,2
2025-05-13 17:20:13,5,2,2
2025-05-13 17:20:18,5,2,2
2025-05-13 17:20:23,5,2,2
2025-05-13 17:20:28,5,2,2
2025-05-13 17:20:33,5,2,2
2025-05-13 17:20:38,5,3,3
2025-05-13 17:20:43,5,3,3
2025-05-13 17:20:48,5,3,3
2025-05-13 17:20:53,5,3,3
2025-05-13 17:20:58,5,3,3
2025-05-13 17:21:04,5,3,3
2025-05-13 17:21:09,5,3,3
2025-05-13 17:21:14,5,3,3
2025-05-13 17:21:19,5,3,3
2025-05-13 17:21:24,5,5,5
2025-05-13 17:21:29,5,5,5
2025-05-13 17:21:34,5,5,5
2025-05-13 17:21:39,5,5,5
2025-05-13 17:21:44,5,5,5
2025-05-13 17:21:49,5,5,5
2025-05-13 17:21:54,5,5,5
2025-05-13 17:21:59,5,5,5
2025-05-13 17:22:04,5,5,5
2025-05-13 17:22:09,5,5,5
2025-05-13 17:22:14,5,5,5
2025-05-13 17:22:19,5,5,5
2025-05-13 17:22:24,5,5,5
2025-05-13 17:22:29,5,5,5
2025-05-13 17:22:34,5,5,5
2025-05-13 17:22:39,5,5,5
2025-05-13 17:22:44,5,5,5
2025-05-13 17:22:49,5,5,5
2025-05-13 17:22:54,5,5,5
2025-05-13 17:22:59,5,5,5
2025-05-13 17:23:04,5,5,5
2025-05-13 17:23:09,5,5,5
2025-05-13 17:23:14,5,5,5
2025-05-13 17:23:19,5,5,5
2025-05-13 17:23:24,5,5,5
2025-05-13 17:23:29,5,5,5
2025-05-13 17:23:34,5,5,5
2025-05-13 17:23:39,5,5,5
2025-05-13 17:23:45,5,5,5
2025-05-13 17:23:50,5,5,5
2025-05-13 17:23:55,5,5,5
2025-05-13 17:24:00,5,5,5
2025-05-13 17:24:05,5,5,5
2025-05-13 17:24:10,5,5,5
2025-05-13 17:24:15,5,5,5
2025-05-13 17:24:20,5,5,5
2025-05-13 17:24:25,5,5,5
2025-05-13 17:24:30,5,5,5
2025-05-13 17:24:35,5,5,5
2025-05-13 17:24:40,5,5,5
2025-05-13 17:24:45,5,5,5
2025-05-13 17:24:50,5,5,5
2025-05-13 17:24:55,5,5,5
2025-05-13 17:25:00,5,5,5
2025-05-13 17:25:05,5,5,5
2025-05-13 17:25:10,5,5,5
2025-05-13 17:25:15,5,5,5
2025-05-13 17:25:20,5,5,5
2025-05-13 17:25:25,5,5,5
2025-05-13 17:25:30,5,5,5
2025-05-13 17:25:35,5,5,5
2025-05-13 17:25:40,5,5,5
2025-05-13 17:25:45,5,5,5
2025-05-13 17:25:50,5,5,5
2025-05-13 17:25:55,5,5,5
2025-05-13 17:26:00,5,5,5
2025-05-13 17:26:06,5,5,5
2025-05-13 17:26:11,5,5,5
2025-05-13 17:26:16,5,5,5
2025-05-13 17:26:21,5,5,5
2025-05-13 17:26:26,5,5,5
2025-05-13 17:26:31,5,5,5
2025-05-13 17:26:36,5,5,5
2025-05-13 17:26:41,5,5,5
2025-05-13 17:26:46,5,5,5
2025-05-13 17:26:51,5,5,5
2025-05-13 17:26:56,5,5,5
2025-05-13 17:27:01,5,5,5
2025-05-13 17:27:06,5,5,5
2025-05-13 17:27:11,5,5,5
2025-05-13 17:27:16,5,5,5
2025-05-13 17:27:21,5,5,5
2025-05-13 17:27:26,5,5,5
2025-05-13 17:27:31,5,5,5
2025-05-13 17:27:36,5,5,5
2025-05-13 17:27:41,5,5,5
2025-05-13 17:27:46,5,5,5
2025-05-13 17:27:51,5,5,5
2025-05-13 17:27:56,5,5,5
2025-05-13 17:28:01,5,5,5
2025-05-13 17:28:06,5,5,5
2025-05-13 17:28:11,5,5,5
2025-05-13 17:28:16,5,5,5
2025-05-13 17:28:21,5,5,5
2025-05-13 17:28:26,5,5,5
2025-05-13 17:28:31,5,5,5
2025-05-13 17:28:36,5,5,5
2025-05-13 17:28:41,5,5,5
2025-05-13 17:28:46,5,5,5
2025-05-13 17:28:52,5,5,5
2025-05-13 17:28:57,5,5,5
2025-05-13 17:29:02,5,5,5
2025-05-13 17:29:07,5,5,5
2025-05-13 17:29:12,5,3,3
2025-05-13 17:29:17,5,3,3
2025-05-13 17:29:22,5,3,3
2025-05-13 17:29:27,5,3,3
2025-05-13 17:29:32,5,3,3
2025-05-13 17:29:37,5,3,3
2025-05-13 17:29:42,5,3,3
2025-05-13 17:29:47,5,3,3
2025-05-13 17:29:52,5,3,3
2025-05-13 17:29:57,5,3,3
2025-05-13 17:30:02,5,3,3
2025-05-13 17:30:07,5,3,3
2025-05-13 17:30:12,5,3,3
2025-05-13 17:30:17,5,3,3
2025-05-13 17:30:22,5,3,3
2025-05-13 17:30:27,5,3,3
2025-05-13 17:30:32,5,3,3
2025-05-13 17:30:37,5,3,3
2025-05-13 17:30:42,5,3,3
2025-05-13 17:30:47,5,3,3
2025-05-13 17:30:52,5,3,3
2025-05-13 17:30:57,5,3,3
2025-05-13 17:31:02,5,3,3
2025-05-13 17:31:07,5,3,3
2025-05-13 17:31:12,5,3,3
2025-05-13 17:31:17,5,3,3
2025-05-13 17:31:22,5,3,3
2025-05-13 17:31:27,5,3,3
2025-05-13 17:31:32,5,3,3
2025-05-13 17:31:37,5,3,3
2025-05-13 17:31:42,5,3,3
2025-05-13 17:31:48,5,3,3
2025-05-13 17:31:53,5,3,3
2025-05-13 17:31:58,4,3,3
2025-05-13 17:32:03,4,3,3
2025-05-13 17:32:08,4,3,3
2025-05-13 17:32:13,4,3,3
2025-05-13 17:32:18,4,3,3
2025-05-13 17:32:23,4,3,3
2025-05-13 17:32:28,4,3,3
2025-05-13 17:32:33,4,3,3
2025-05-13 17:32:38,4,3,3
2025-05-13 17:32:43,4,3,3
2025-05-13 17:32:48,4,3,3
2025-05-13 17:32:53,4,3,3
2025-05-13 17:32:58,4,3,3
2025-05-13 17:33:03,4,3,3
2025-05-13 17:33:08,4,3,3
2025-05-13 17:33:13,4,3,3
2025-05-13 17:33:18,4,3,3
2025-05-13 17:33:23,4,3,3
2025-05-13 17:33:28,4,3,3
2025-05-13 17:33:33,4,3,3
2025-05-13 17:33:38,4,3,3
2025-05-13 17:33:43,6,3,3
2025-05-13 17:33:48,6,3,3
2025-05-13 17:33:53,6,3,3
2025-05-13 17:33:58,6,3,3
2025-05-13 17:34:03,6,3,3
2025-05-13 17:34:08,6,3,3
2025-05-13 17:34:13,6,3,3
2025-05-13 17:34:18,6,3,3
2025-05-13 17:34:23,6,3,3
2025-05-13 17:34:28,6,3,3
2025-05-13 17:34:34,6,3,3
2025-05-13 17:34:39,6,3,3
2025-05-13 17:34:44,6,3,3
2025-05-13 17:34:49,6,3,3
2025-05-13 17:34:54,6,3,3
2025-05-13 17:34:59,6,3,3
2025-05-13 17:35:04,6,3,3
2025-05-13 17:35:09,6,3,3
2025-05-13 17:35:14,6,3,3
2025-05-13 17:35:19,6,3,3
2025-05-13 17:35:24,6,3,3
2025-05-13 17:35:29,6,3,3
2025-05-13 17:35:34,6,4,4
2025-05-13 17:35:39,6,4,4
2025-05-13 17:35:44,6,4,4
2025-05-13 17:35:49,6,4,4
2025-05-13 17:35:54,6,5,5
2025-05-13 17:35:59,6,5,5
2025-05-13 17:36:04,6,5,5
2025-05-13 17:36:09,6,5,5
2025-05-13 17:36:14,6,5,5
2025-05-13 17:36:19,6,6,6
2025-05-13 17:36:24,6,6,6
2025-05-13 17:36:29,6,6,6
2025-05-13 17:36:34,6,6,6
2025-05-13 17:36:39,6,6,6
2025-05-13 17:36:44,6,6,6
2025-05-13 17:36:49,6,6,6
2025-05-13 17:36:54,6,6,6
2025-05-13 17:36:59,6,6,6
2025-05-13 17:37:04,6,6,6
2025-05-13 17:37:10,6,6,6
2025-05-13 17:37:15,6,6,6
2025-05-13 17:37:20,6,6,6
2025-05-13 17:37:25,6,6,6
2025-05-13 17:37:30,6,6,6
2025-05-13 17:37:35,6,6,6
2025-05-13 17:37:40,6,6,6
2025-05-13 17:37:45,6,6,6
2025-05-13 17:37:50,6,6,6
2025-05-13 17:37:55,6,6,6
2025-05-13 17:38:00,6,6,6
2025-05-13 17:38:05,6,6,6
2025-05-13 17:38:10,6,6,6
2025-05-13 17:38:15,6,6,6
2025-05-13 17:38:20,6,6,6
2025-05-13 17:38:25,6,6,6
2025-05-13 17:38:30,6,6,6
2025-05-13 17:38:35,6,6,6
2025-05-13 17:38:40,6,6,6
2025-05-13 17:38:45,6,6,6
2025-05-13 17:38:50,6,6,6
2025-05-13 17:38:55,6,6,6
2025-05-13 17:39:00,6,6,6
2025-05-13 17:39:05,6,6,6
2025-05-13 17:39:10,6,6,6
2025-05-13 17:39:15,6,6,6
2025-05-13 17:39:20,6,6,6
2025-05-13 17:39:25,6,6,6
2025-05-13 17:39:30,6,6,6
2025-05-13 17:39:35,6,6,6
2025-05-13 17:39:40,6,6,6
2025-05-13 17:39:45,6,6,6
2025-05-13 17:39:50,6,6,6
2025-05-13 17:39:55,6,5,5
2025-05-13 17:40:00,6,5,5
2025-05-13 17:40:06,6,5,5
2025-05-13 17:40:11,6,5,5
2025-05-13 17:40:16,6,5,5
2025-05-13 17:40:21,6,5,5
2025-05-13 17:40:26,6,5,5
2025-05-13 17:40:31,6,5,5
2025-05-13 17:40:36,6,5,5
2025-05-13 17:40:41,6,5,5
2025-05-13 17:40:46,6,5,5
2025-05-13 17:40:51,6,5,5
2025-05-13 17:40:56,6,5,5
2025-05-13 17:41:01,6,5,5
2025-05-13 17:41:06,6,5,5
2025-05-13 17:41:11,6,5,5
2025-05-13 17:41:16,6,5,5
2025-05-13 17:41:21,6,5,5
2025-05-13 17:41:26,6,5,5
2025-05-13 17:41:31,6,5,5
2025-05-13 17:41:36,6,5,5
2025-05-13 17:41:41,6,5,5
2025-05-13 17:41:46,6,5,5
2025-05-13 17:41:51,6,5,5
2025-05-13 17:41:56,6,5,5
2025-05-13 17:42:01,6,5,5
2025-05-13 17:42:06,6,5,5
2025-05-13 17:42:11,6,5,5
2025-05-13 17:42:16,6,5,5
2025-05-13 17:42:21,6,5,5
2025-05-13 17:42:26,6,5,5
2025-05-13 17:42:31,6,5,5
2025-05-13 17:42:36,6,5,5
2025-05-13 17:42:41,6,5,5
2025-05-13 17:42:47,6,5,5
2025-05-13 17:42:52,6,5,5
2025-05-13 17:42:57,6,5,5
2025-05-13 17:43:02,6,5,5
2025-05-13 17:43:07,6,5,5
2025-05-13 17:43:12,6,5,5
2025-05-13 17:43:17,6,5,5
2025-05-13 17:43:22,6,5,5
2025-05-13 17:43:27,6,5,5
2025-05-13 17:43:32,6,5,5
2025-05-13 17:43:37,6,5,5
2025-05-13 17:43:42,6,5,5
2025-05-13 17:43:47,6,5,5
2025-05-13 17:43:52,6,5,5
2025-05-13 17:43:57,6,5,5
2025-05-13 17:44:02,6,5,5
2025-05-13 17:44:07,6,5,5
2025-05-13 17:44:12,6,5,5
2025-05-13 17:44:17,6,5,5
2025-05-13 17:44:22,6,6,6
2025-05-13 17:44:27,6,6,6
2025-05-13 17:44:32,6,6,6
2025-05-13 17:44:37,6,6,6
2025-05-13 17:44:42,6,6,6
2025-05-13 17:44:47,6,6,6
2025-05-13 17:44:52,6,6,6
2025-05-13 17:44:57,6,6,6
2025-05-13 17:45:02,6,6,6
2025-05-13 17:45:07,6,6,6
2025-05-13 17:45:13,6,6,6
2025-05-13 17:45:18,6,6,6
2025-05-13 17:45:23,6,6,6
2025-05-13 17:45:28,6,6,6
2025-05-13 17:45:33,6,6,6
2025-05-13 17:45:38,6,6,6
2025-05-13 17:45:43,6,6,6
2025-05-13 17:45:48,6,6,6
2025-05-13 17:45:53,6,6,6
2025-05-13 17:45:58,6,6,6
2025-05-13 17:46:03,6,6,6
2025-05-13 17:46:08,6,6,6
2025-05-13 17:46:13,6,6,6
2025-05-13 17:46:18,6,6,6
2025-05-13 17:46:23,6,6,6
2025-05-13 17:46:28,7,6,6
2025-05-13 17:46:33,7,6,6
2025-05-13 17:46:38,7,6,6
2025-05-13 17:46:43,7,6,6
2025-05-13 17:46:48,7,6,6
2025-05-13 17:46:53,7,6,6
2025-05-13 17:46:58,7,6,6
2025-05-13 17:47:03,7,6,6
2025-05-13 17:47:08,7,6,6
2025-05-13 17:47:13,7,6,6
2025-05-13 17:47:18,7,6,6
2025-05-13 17:47:23,7,6,6
2025-05-13 17:47:28,7,6,6
2025-05-13 17:47:33,7,6,6
2025-05-13 17:47:38,7,6,6
2025-05-13 17:47:43,7,6,6
2025-05-13 17:47:48,7,6,6
2025-05-13 17:47:53,7,6,6
2025-05-13 17:47:59,7,6,6
2025-05-13 17:48:04,7,6,6
2025-05-13 17:48:09,7,6,6
2025-05-13 17:48:14,7,6,6
2025-05-13 17:48:19,7,6,6
2025-05-13 17:48:24,7,6,6
2025-05-13 17:48:29,7,6,6
2025-05-13 17:48:34,7,6,6
2025-05-13 17:48:39,7,6,6
2025-05-13 17:48:44,7,6,6
2025-05-13 17:48:49,7,6,6
2025-05-13 17:48:54,7,6,6
2025-05-13 17:48:59,7,6,6
2025-05-13 17:49:04,7,6,6
2025-05-13 17:49:09,7,6,6
2025-05-13 17:49:14,7,6,6
2025-05-13 17:49:19,7,6,6
2025-05-13 17:49:24,7,6,6
2025-05-13 17:49:29,7,6,6
2025-05-13 17:49:34,7,6,6
2025-05-13 17:49:39,7,6,6
2025-05-13 17:49:44,7,6,6
2025-05-13 17:49:49,7,6,6
2025-05-13 17:49:54,7,6,6
2025-05-13 17:49:59,7,6,6
2025-05-13 17:50:04,7,6,6
2025-05-13 17:50:09,7,6,6
2025-05-13 17:50:14,7,6,6
2025-05-13 17:50:19,7,6,6
2025-05-13 17:50:24,7,6,6
2025-05-13 17:50:29,7,6,6
2025-05-13 17:50:34,7,6,6
2025-05-13 17:50:39,7,6,6
2025-05-13 17:50:45,7,6,6
2025-05-13 17:50:50,7,6,6
2025-05-13 17:50:55,7,6,6
2025-05-13 17:51:00,7,6,6
2025-05-13 17:51:05,7,6,6
2025-05-13 17:51:10,7,6,6
2025-05-13 17:51:15,7,6,6
2025-05-13 17:51:20,7,6,6
2025-05-13 17:51:25,7,6,6
2025-05-13 17:51:30,7,6,6
2025-05-13 17:51:35,7,6,6
2025-05-13 17:51:40,7,6,6
2025-05-13 17:51:45,7,6,6
2025-05-13 17:51:50,7,6,6
2025-05-13 17:51:55,7,6,6
2025-05-13 17:52:00,7,6,6
2025-05-13 17:52:05,7,6,6
2025-05-13 17:52:10,7,6,6
2025-05-13 17:52:15,7,6,6
2025-05-13 17:52:20,7,6,6
2025-05-13 17:52:25,7,6,6
2025-05-13 17:52:30,7,6,6
2025-05-13 17:52:35,7,6,6
2025-05-13 17:52:40,7,6,6
2025-05-13 17:52:46,7,7,7
2025-05-13 17:52:51,7,7,7
2025-05-13 17:52:56,7,7,7
2025-05-13 17:53:01,7,7,7
2025-05-13 17:53:06,7,7,7
2025-05-13 17:53:11,7,7,7
2025-05-13 17:53:16,7,7,7
2025-05-13 17:53:21,7,7,7
2025-05-13 17:53:26,7,7,7
2025-05-13 17:53:31,7,7,7
2025-05-13 17:53:36,7,7,7
2025-05-13 17:53:41,7,7,7
2025-05-13 17:53:46,6,6,6
2025-05-13 17:53:52,6,6,6
2025-05-13 17:53:57,6,6,6
2025-05-13 17:54:02,6,6,6
2025-05-13 17:54:07,6,6,6
2025-05-13 17:54:12,6,6,6
2025-05-13 17:54:17,6,6,6
2025-05-13 17:54:22,6,6,6
2025-05-13 17:54:27,6,6,6
2025-05-13 17:54:32,6,6,6
2025-05-13 17:54:37,6,6,6
2025-05-13 17:54:42,6,6,6
2025-05-13 17:54:47,6,6,6
2025-05-13 17:54:52,6,5,5
2025-05-13 17:54:57,6,5,5
2025-05-13 17:55:02,6,5,5
2025-05-13 17:55:07,6,5,5
2025-05-13 17:55:12,6,5,5
2025-05-13 17:55:17,6,5,5
2025-05-13 17:55:22,6,5,5
2025-05-13 17:55:27,6,5,5
2025-05-13 17:55:32,6,5,5
2025-05-13 17:55:37,6,5,5
2025-05-13 17:55:42,6,5,5
2025-05-13 17:55:47,6,5,5
2025-05-13 17:55:52,6,5,5
2025-05-13 17:55:57,6,5,5
2025-05-13 17:56:02,6,3,3
2025-05-13 17:56:08,6,3,3
2025-05-13 17:56:13,6,3,3
2025-05-13 17:56:18,6,3,3
2025-05-13 17:56:23,6,3,3
2025-05-13 17:56:28,6,3,3
2025-05-13 17:56:33,6,3,3
2025-05-13 17:56:38,6,3,3
2025-05-13 17:56:43,6,3,3
2025-05-13 17:56:48,6,3,3
2025-05-13 17:56:53,6,3,3
2025-05-13 17:56:58,6,3,3
2025-05-13 17:57:03,6,3,3
2025-05-13 17:57:08,6,3,3
2025-05-13 17:57:13,6,3,3
2025-05-13 17:57:18,6,3,3
2025-05-13 17:57:23,6,3,3
2025-05-13 17:57:28,6,3,3
2025-05-13 17:57:33,6,3,3
2025-05-13 17:57:38,6,3,3
2025-05-13 17:57:43,6,3,3
2025-05-13 17:57:48,6,3,3
2025-05-13 17:57:53,6,3,3
2025-05-13 17:57:58,6,3,3
2025-05-13 17:58:03,6,3,3
2025-05-13 17:58:08,6,3,3
2025-05-13 17:58:13,6,3,3
2025-05-13 17:58:18,6,3,3
2025-05-13 17:58:23,6,3,3
2025-05-13 17:58:28,4,3,3
2025-05-13 17:58:33,4,3,3
2025-05-13 17:58:38,4,3,3
2025-05-13 17:58:43,4,3,3
2025-05-13 17:58:48,4,3,3
2025-05-13 17:58:53,4,3,3
2025-05-13 17:58:58,4,3,3
2025-05-13 17:59:03,4,3,3
2025-05-13 17:59:08,4,3,3
2025-05-13 17:59:14,4,3,3
2025-05-13 17:59:19,4,3,3
2025-05-13 17:59:24,4,3,3
2025-05-13 17:59:29,4,3,3
2025-05-13 17:59:34,4,3,3
2025-05-13 17:59:39,4,3,3
2025-05-13 17:59:44,4,3,3
2025-05-13 17:59:49,4,3,3
2025-05-13 17:59:54,4,3,3
2025-05-13 17:59:59,4,3,3
2025-05-13 18:00:04,4,3,3
2025-05-13 18:00:09,4,3,3
2025-05-13 18:00:14,4,3,3
2025-05-13 18:00:19,4,3,3
2025-05-13 18:00:24,4,3,3
2025-05-13 18:00:29,4,3,3
2025-05-13 18:00:34,4,3,3
2025-05-13 18:00:39,4,3,3
2025-05-13 18:00:44,4,3,3
2025-05-13 18:00:49,4,3,3
2025-05-13 18:00:54,4,3,3
2025-05-13 18:00:59,3,3,3
2025-05-13 18:01:04,3,3,3
2025-05-13 18:01:09,3,3,3
2025-05-13 18:01:14,3,3,3
2025-05-13 18:01:19,3,3,3
2025-05-13 18:01:24,3,3,3
2025-05-13 18:01:29,3,3,3
2025-05-13 18:01:34,3,3,3
2025-05-13 18:01:39,3,3,3
2025-05-13 18:01:44,3,3,3
2025-05-13 18:01:49,3,3,3
2025-05-13 18:01:55,3,3,3
2025-05-13 18:02:00,3,3,3
2025-05-13 18:02:05,3,3,3
2025-05-13 18:02:10,3,3,3
2025-05-13 18:02:15,3,3,3
2025-05-13 18:02:20,3,3,3
2025-05-13 18:02:25,3,3,3
2025-05-13 18:02:30,3,3,3
2025-05-13 18:02:35,3,3,3
2025-05-13 18:02:40,3,3,3
2025-05-13 18:02:45,3,3,3
2025-05-13 18:02:50,3,3,3
2025-05-13 18:02:55,3,3,3
2025-05-13 18:03:00,3,3,3
2025-05-13 18:03:05,3,3,3
2025-05-13 18:03:10,3,3,3
2025-05-13 18:03:15,3,3,3
2025-05-13 18:03:20,3,3,3
2025-05-13 18:03:25,3,3,3
2025-05-13 18:03:30,3,3,3
2025-05-13 18:03:35,3,3,3
2025-05-13 18:03:40,3,3,3
2025-05-13 18:03:45,3,3,3
2025-05-13 18:03:50,3,3,3
2025-05-13 18:03:55,3,3,3
2025-05-13 18:04:00,3,3,3
2025-05-13 18:04:05,3,3,3
2025-05-13 18:04:10,3,3,3
2025-05-13 18:04:15,3,3,3
2025-05-13 18:04:20,3,3,3
2025-05-13 18:04:25,3,3,3
2025-05-13 18:04:30,3,3,3
2025-05-13 18:04:35,3,3,3
2025-05-13 18:04:40,3,3,3
2025-05-13 18:04:46,3,3,3
2025-05-13 18:04:51,3,3,3
2025-05-13 18:04:56,3,3,3
2025-05-13 18:05:01,3,3,3
2025-05-13 18:05:06,3,3,3
2025-05-13 18:05:11,3,3,3
2025-05-13 18:05:16,3,3,3
2025-05-13 18:05:21,3,3,3
2025-05-13 18:05:26,3,3,3
2025-05-13 18:05:31,3,3,3
2025-05-13 18:05:36,3,3,3
2025-05-13 18:05:41,3,3,3
2025-05-13 18:05:46,3,3,3
2025-05-13 18:05:51,3,3,3
2025-05-13 18:05:56,3,3,3
2025-05-13 18:06:01,3,3,3
2025-05-13 18:06:06,3,3,3
2025-05-13 18:06:11,3,3,3
2025-05-13 18:06:16,3,3,3
2025-05-13 18:06:21,3,3,3
2025-05-13 18:06:26,3,3,3
2025-05-13 18:06:31,3,3,3
2025-05-13 18:06:36,3,3,3
2025-05-13 18:06:41,3,3,3
2025-05-13 18:06:46,3,3,3
2025-05-13 18:06:51,3,3,3
2025-05-13 18:06:56,3,3,3
2025-05-13 18:07:01,3,3,3
2025-05-13 18:07:06,3,3,3
2025-05-13 18:07:11,3,3,3
2025-05-13 18:07:16,3,3,3
2025-05-13 18:07:21,3,3,3
2025-05-13 18:07:26,3,3,3
2025-05-13 18:07:31,3,3,3
2025-05-13 18:07:36,3,3,3
2025-05-13 18:07:41,3,3,3
2025-05-13 18:07:46,3,3,3
2025-05-13 18:07:52,3,3,3
2025-05-13 18:07:57,3,3,3
2025-05-13 18:08:02,3,3,3
2025-05-13 18:08:07,3,3,3
2025-05-13 18:08:12,3,3,3
2025-05-13 18:08:17,3,3,3
2025-05-13 18:08:22,3,3,3
2025-05-13 18:08:27,3,3,3
2025-05-13 18:08:32,3,3,3
2025-05-13 18:08:37,3,3,3
2025-05-13 18:08:42,3,3,3
2025-05-13 18:08:47,3,3,3
2025-05-13 18:08:52,3,3,3
2025-05-13 18:08:57,3,3,3
2025-05-13 18:09:02,2,2,2
2025-05-13 18:09:07,2,2,2
2025-05-13 18:09:12,2,2,2
2025-05-13 18:09:17,2,2,2
2025-05-13 18:09:22,2,2,2
2025-05-13 18:09:27,2,2,2
2025-05-13 18:09:32,2,2,2
2025-05-13 18:09:37,2,2,2
